Curation,Variable ID,Variable name,Variable synonyms,Context of use,Growth stage,Variable status,Variable Xref,Institution,Scientist,Date,Language,Crop,Trait ID,Trait name,Trait class,Trait description,Trait synonyms,Main trait abbreviation,Alternative trait abbreviations,Entity,Attribute,Trait status,Trait Xref,Method ID,Method name,Method class,Method description,Formula,Method reference,Scale ID,Scale name,Scale class,Decimal places,Lower limit,Upper limit,Scale Xref,Category 1,Category 2,Category 3,Category 4,Category 5,Category 6,Category 7,Category 8,Category 9,Category 10
,CO_366:0000059,PSh_E_1to5,,"Nursery evaluation, Trial evaluation",Post-Harvest,,,"IBP, IITA, IPGRI","Julian Pietragalla, Michael Abberton",,EN,Bambara groundnut,CO_366:0000056,Pod shape,Morphological trait,The shape of pod.,,PSh,,Pod,shape,,,CO_366:0000057,Pod shape - Estimation,Estimation,"Observe pod shape and rate it. Recorded on the basis of one-seeded pod, within two months after harvest.",,,CO_366:0000058,1-5 Pod shape scale,Nominal,,,,,1= Without point,"2= Ending in a point, round on the other side","3= Ending in a point, with nook on the other side",4= Ending in two points on each side,99= Other (specify in descriptor Notes),,,,,
,CO_366:0000063,PCol_E_1to6,,"Nursery evaluation, Trial evaluation",Post-Harvest,,,"IBP, IPGRI",Julian Pietragalla,,EN,Bambara groundnut,CO_366:0000060,Pod colour,Morphological trait,The colour of pod.,,PCol,,Pod,colour,,,CO_366:0000061,Pod colour - Estimation,Estimation,Observe pod colour and rate it. Recorded within two months after harvest.,,,CO_366:0000062,1-6 Pod colour scale,Nominal,,,,,1= Yellowish-brown,2= Brown,3= Reddish-brown,4= Purple,5= Black,99= Other (specify in descriptor Notes),,,,
,CO_366:0000066,AlSus_E_1to9,,Research-intensive characterization,,,,"IBP, IPGRI",Julian Pietragalla,,EN,Bambara groundnut,CO_366:0000064,Aluminium susceptibility,Abiotic stress trait,The plants susceptibility to Aluminium.,,AlSus,,Plant,aluminium susceptibility,,,CO_366:0000065,Aluminium susceptibility - Estimation,Estimation,Observe the growth of plants per plot/entry in a high Aluminium soil and rate the susceptibility.,,,CO_366:0000010,1-9 Susceptibility scale,Ordinal,,,,,1= Very low or no visible sign of susceptibility,2= Very low to low susceptibility,3= Low susceptibility,4= Low to intermediate susceptibility,5= Intermediate susceptibility,6= Intermediate to high susceptibility,7= High susceptibility,8= High to very high susceptibility,9= Very high susceptibility,
,CO_366:0000069,DroSus_E_1to9,,Research-intensive characterization,,,,"IBP, IPGRI",Julian Pietragalla,,EN,Bambara groundnut,CO_366:0000067,Drought susceptibility,Abiotic stress trait,The plants susceptibility to drought stress.,,DroSus,,Plant,drought susceptibility,,,CO_366:0000068,Drought susceptibility - Estimation,Estimation,Observe the growth of plants per plot/entry under droughted condition and rate the susceptibility.,,,CO_366:0000010,1-9 Susceptibility scale,Ordinal,,,,,1= Very low or no visible sign of susceptibility,2= Very low to low susceptibility,3= Low susceptibility,4= Low to intermediate susceptibility,5= Intermediate susceptibility,6= Intermediate to high susceptibility,7= High susceptibility,8= High to very high susceptibility,9= Very high susceptibility,
,CO_366:0000072,FrostSus_E_1to9,,Research-intensive characterization,,,,"IBP, IPGRI",Julian Pietragalla,,EN,Bambara groundnut,CO_366:0000070,Frost damage,Abiotic stress trait,The plant susceptibility to frost.,,FrostSus,,Plant,frost susceptibility,,,CO_366:0000071,Frost susceptibility - Estimation,Estimation,Observe the growth of plants per plot/entry after a frost event and rate the susceptibility.,,,CO_366:0000010,1-9 Susceptibility scale,Ordinal,,,,,1= Very low or no visible sign of susceptibility,2= Very low to low susceptibility,3= Low susceptibility,4= Low to intermediate susceptibility,5= Intermediate susceptibility,6= Intermediate to high susceptibility,7= High susceptibility,8= High to very high susceptibility,9= Very high susceptibility,
,CO_366:0000075,HTempSus_E_1to9,,Research-intensive characterization,,,,"IBP, IPGRI",Julian Pietragalla,,EN,Bambara groundnut,CO_366:0000073,High temperature susceptibility,Abiotic stress trait,The plants susceptibility to high temperature conditions.,,HTempSus,,Plant,high temperature susceptibility,,,CO_366:0000074,High temperature susceptibility - Estimation,Estimation,Observe the growth of plants per plot/entry under heat condition and rate the susceptibility.,,,CO_366:0000010,1-9 Susceptibility scale,Ordinal,,,,,1= Very low or no visible sign of susceptibility,2= Very low to low susceptibility,3= Low susceptibility,4= Low to intermediate susceptibility,5= Intermediate susceptibility,6= Intermediate to high susceptibility,7= High susceptibility,8= High to very high susceptibility,9= Very high susceptibility,
,CO_366:0000078,SaltSus_E_1to9,,Research-intensive characterization,,,,"IBP, IPGRI",Julian Pietragalla,,EN,Bambara groundnut,CO_366:0000076,Salinity susceptibility,Abiotic stress trait,The plants susceptibility to soil salinity.,,SaltSus,,Plant,salinity susceptibility,,,CO_366:0000077,Salinity susceptibility - Estimation,Estimation,Observe the growth of plants per plot/entry at the field presenting soil salinity and rate the susceptibility.,,,CO_366:0000010,1-9 Susceptibility scale,Ordinal,,,,,1= Very low or no visible sign of susceptibility,2= Very low to low susceptibility,3= Low susceptibility,4= Low to intermediate susceptibility,5= Intermediate susceptibility,6= Intermediate to high susceptibility,7= High susceptibility,8= High to very high susceptibility,9= Very high susceptibility,
,CO_366:0000081,AlteLfSpotSus_E_1to9,,"Nursery evaluation, Trial evaluation",,,,IBP,Julian Pietragalla,,EN,Bambara groundnut,CO_366:0000079,Alternaria leaf spot susceptibility,Biotic stress trait,Alternaria leaf spot susceptibility caused by the agent Alternaria alternata.,,AlteLfSpotSus,,Plant,Alternaria leaf spot susceptibility,,,CO_366:0000080,Alternaria leaf spot susceptibility - Estimation,Estimation,Observe Alternaria leaf spot susceptibility and rate it.,,,CO_366:0000010,1-9 Susceptibility scale,Ordinal,,,,,1= Very low or no visible sign of susceptibility,2= Very low to low susceptibility,3= Low susceptibility,4= Low to intermediate susceptibility,5= Intermediate susceptibility,6= Intermediate to high susceptibility,7= High susceptibility,8= High to very high susceptibility,9= Very high susceptibility,
,CO_366:0000084,AscBlightSus_E_1to9,,"Nursery evaluation, Trial evaluation",,,,IBP,Julian Pietragalla,,EN,Bambara groundnut,CO_366:0000082,Ascochyta blight susceptibility,Biotic stress trait,Ascochyta blight susceptibility caused by the agent Ascochyta phaseolorum.,,AscBlightSus,,Plant,Ascochyta blight susceptibility,,,CO_366:0000083,Ascochyta blight susceptibility - Estimation,Estimation,Observe Ascochyta blight susceptibility and rate it.,,,CO_366:0000010,1-9 Susceptibility scale,Ordinal,,,,,1= Very low or no visible sign of susceptibility,2= Very low to low susceptibility,3= Low susceptibility,4= Low to intermediate susceptibility,5= Intermediate susceptibility,6= Intermediate to high susceptibility,7= High susceptibility,8= High to very high susceptibility,9= Very high susceptibility,
,CO_366:0000087,BCMVSus_E_1to9,,"Nursery evaluation, Trial evaluation",,,,IBP,Julian Pietragalla,,EN,Bambara groundnut,CO_366:0000085,BCMV susceptibility,Biotic stress trait,Bean common mosaic virus (BCMV) susceptibility.,,BCMVSus,,Plant,BCMV susceptibility,,,CO_366:0000086,BCMV susceptibility - Estimation,Estimation,Observe BCMV susceptibility and rate it.,,,CO_366:0000010,1-9 Susceptibility scale,Ordinal,,,,,1= Very low or no visible sign of susceptibility,2= Very low to low susceptibility,3= Low susceptibility,4= Low to intermediate susceptibility,5= Intermediate susceptibility,6= Intermediate to high susceptibility,7= High susceptibility,8= High to very high susceptibility,9= Very high susceptibility,
,CO_366:0000090,BeanBugSus_E_1to9,,"Nursery evaluation, Trial evaluation",,,,IBP,Julian Pietragalla,,EN,Bambara groundnut,CO_366:0000088,Bean bug susceptibility,Biotic stress trait,Bean bug (Clavigralla tomentosicollis) susceptibility.,,BeanBugSus,,Plant,Bean bug susceptibility,,,CO_366:0000089,Bean bug susceptibility - Estimation,Estimation,Observe Bean bug susceptibility and rate it.,,,CO_366:0000010,1-9 Susceptibility scale,Ordinal,,,,,1= Very low or no visible sign of susceptibility,2= Very low to low susceptibility,3= Low susceptibility,4= Low to intermediate susceptibility,5= Intermediate susceptibility,6= Intermediate to high susceptibility,7= High susceptibility,8= High to very high susceptibility,9= Very high susceptibility,
,CO_366:0000093,BruchidSus_E_1to9,,"Nursery evaluation, Trial evaluation",,,,IBP,Julian Pietragalla,,EN,Bambara groundnut,CO_366:0000091,Bruchid susceptibility,Biotic stress trait,Bruchid (Bruchidius atrolineatus) susceptibility.,,BruchidSus,,Plant,Bruchid susceptibility,,,CO_366:0000092,Bruchid susceptibility - Estimation,Estimation,Observe Bruchid susceptibility and rate it.,,,CO_366:0000010,1-9 Susceptibility scale,Ordinal,,,,,1= Very low or no visible sign of susceptibility,2= Very low to low susceptibility,3= Low susceptibility,4= Low to intermediate susceptibility,5= Intermediate susceptibility,6= Intermediate to high susceptibility,7= High susceptibility,8= High to very high susceptibility,9= Very high susceptibility,
,CO_366:0000096,BSMVSus_E_1to9,,"Nursery evaluation, Trial evaluation",,,,IBP,Julian Pietragalla,,EN,Bambara groundnut,CO_366:0000094,BSMV susceptibility,Biotic stress trait,Bean southern mosaic virus (BSMV) susceptibility.,,BSMVSus,,Plant,BSMV susceptibility,,,CO_366:0000095,BSMV susceptibility - Estimation,Estimation,Observe BSMV susceptibility and rate it.,,,CO_366:0000010,1-9 Susceptibility scale,Ordinal,,,,,1= Very low or no visible sign of susceptibility,2= Very low to low susceptibility,3= Low susceptibility,4= Low to intermediate susceptibility,5= Intermediate susceptibility,6= Intermediate to high susceptibility,7= High susceptibility,8= High to very high susceptibility,9= Very high susceptibility,
,CO_366:0000099,CABMVSus_E_1to9,,"Nursery evaluation, Trial evaluation",,,,IBP,Julian Pietragalla,,EN,Bambara groundnut,CO_366:0000097,CABMV susceptibility,Biotic stress trait,Cowpea aphid-borne mosaic virus (CABMV) susceptibility.,,CABMVSus,,Plant,CABMV susceptibility,,,CO_366:0000098,CABMV susceptibility - Estimation,Estimation,Observe CABMV susceptibility and rate it.,,,CO_366:0000010,1-9 Susceptibility scale,Ordinal,,,,,1= Very low or no visible sign of susceptibility,2= Very low to low susceptibility,3= Low susceptibility,4= Low to intermediate susceptibility,5= Intermediate susceptibility,6= Intermediate to high susceptibility,7= High susceptibility,8= High to very high susceptibility,9= Very high susceptibility,
,CO_366:0000102,CercLfSpotSus_E_1to9,,"Nursery evaluation, Trial evaluation",,,,"IBP, IITA","Julian Pietragalla, Michael Abberton",,EN,Bambara groundnut,CO_366:0000100,Cercospora leaf spot susceptibility,Biotic stress trait,Cercospora leaf spot susceptibility caused by the agent Cercospora canescens.,,CercLfSpotSus,,Plant,Cercospora leaf spot susceptibility,,,CO_366:0000101,Cercospora leaf spot susceptibility - Estimation,Estimation,Observe Cercospora leaf spot susceptibility and rate it.,,,CO_366:0000010,1-9 Susceptibility scale,Ordinal,,,,,1= Very low or no visible sign of susceptibility,2= Very low to low susceptibility,3= Low susceptibility,4= Low to intermediate susceptibility,5= Intermediate susceptibility,6= Intermediate to high susceptibility,7= High susceptibility,8= High to very high susceptibility,9= Very high susceptibility,
,CO_366:0000105,ChiBruchidSus_E_1to9,,"Nursery evaluation, Trial evaluation",,,,IBP,Julian Pietragalla,,EN,Bambara groundnut,CO_366:0000103,Chinese bruchid susceptibility,Biotic stress trait,Chinese bruchid (Callosobruchus chinensis) susceptibility.,,ChiBruchidSus,,Plant,Chinese bruchid susceptibility,,,CO_366:0000104,Chinese bruchid susceptibility - Estimation,Estimation,Observe Chinese bruchid susceptibility and rate it.,,,CO_366:0000010,1-9 Susceptibility scale,Ordinal,,,,,1= Very low or no visible sign of susceptibility,2= Very low to low susceptibility,3= Low susceptibility,4= Low to intermediate susceptibility,5= Intermediate susceptibility,6= Intermediate to high susceptibility,7= High susceptibility,8= High to very high susceptibility,9= Very high susceptibility,
,CO_366:0000108,CMVSus_E_1to9,,"Nursery evaluation, Trial evaluation",,,,IBP,Julian Pietragalla,,EN,Bambara groundnut,CO_366:0000106,CMV susceptibility,Biotic stress trait,Cucumber mosaic virus (CMV) susceptibility.,,CMVSus,,Plant,CMV susceptibility,,,CO_366:0000107,CMV susceptibility - Estimation,Estimation,Observe CMV susceptibility and rate it.,,,CO_366:0000010,1-9 Susceptibility scale,Ordinal,,,,,1= Very low or no visible sign of susceptibility,2= Very low to low susceptibility,3= Low susceptibility,4= Low to intermediate susceptibility,5= Intermediate susceptibility,6= Intermediate to high susceptibility,7= High susceptibility,8= High to very high susceptibility,9= Very high susceptibility,
,CO_366:0000111,CocoaWvlSus_E_1to9,,"Nursery evaluation, Trial evaluation",,,,IBP,Julian Pietragalla,,EN,Bambara groundnut,CO_366:0000109,Cocoa weevil susceptibility,Biotic stress trait,Cocoa weevil (Araecerus fasciculatus) susceptibility.,,CocoaWvlSus,,Plant,Cocoa weevil susceptibility,,,CO_366:0000110,Cocoa weevil susceptibility - Estimation,Estimation,Observe Cocoa weevil susceptibility and rate it.,,,CO_366:0000010,1-9 Susceptibility scale,Ordinal,,,,,1= Very low or no visible sign of susceptibility,2= Very low to low susceptibility,3= Low susceptibility,4= Low to intermediate susceptibility,5= Intermediate susceptibility,6= Intermediate to high susceptibility,7= High susceptibility,8= High to very high susceptibility,9= Very high susceptibility,
,CO_366:0000114,CowpeaWvilSus_E_1to9,,"Nursery evaluation, Trial evaluation",,,,IBP,Julian Pietragalla,,EN,Bambara groundnut,CO_366:0000112,Cowpea weevil susceptibility,Biotic stress trait,Cowpea weevil (Callosobruchus maculatus) susceptibility.,,CowpeaWvilSus,,Plant,Cowpea weevil susceptibility,,,CO_366:0000113,Cowpea weevil susceptibility - Estimation,Estimation,Observe Cowpea weevil susceptibility and rate it.,,,CO_366:0000010,1-9 Susceptibility scale,Ordinal,,,,,1= Very low or no visible sign of susceptibility,2= Very low to low susceptibility,3= Low susceptibility,4= Low to intermediate susceptibility,5= Intermediate susceptibility,6= Intermediate to high susceptibility,7= High susceptibility,8= High to very high susceptibility,9= Very high susceptibility,
,CO_366:0000117,CPMMVSus_E_1to9,,"Nursery evaluation, Trial evaluation",,,,IBP,Julian Pietragalla,,EN,Bambara groundnut,CO_366:0000115,CPMMV susceptibility,Biotic stress trait,Cowpea mild mottle virus (CPMMV) susceptibility.,,CPMMVSus,,Plant,CPMMV susceptibility,,,CO_366:0000116,CPMMV susceptibility - Estimation,Estimation,Observe CPMMV susceptibility and rate it.,,,CO_366:0000010,1-9 Susceptibility scale,Ordinal,,,,,1= Very low or no visible sign of susceptibility,2= Very low to low susceptibility,3= Low susceptibility,4= Low to intermediate susceptibility,5= Intermediate susceptibility,6= Intermediate to high susceptibility,7= High susceptibility,8= High to very high susceptibility,9= Very high susceptibility,
,CO_366:0000120,CPMoVSus_E_1to9,,"Nursery evaluation, Trial evaluation",,,,IBP,Julian Pietragalla,,EN,Bambara groundnut,CO_366:0000118,CPMoV susceptibility,Biotic stress trait,Cowpea mottle virus (CPMoV) susceptibility.,,CPMoVSus,,Plant,CPMoV susceptibility,,,CO_366:0000119,CPMoV susceptibility - Estimation,Estimation,Observe CPMoV susceptibility and rate it.,,,CO_366:0000010,1-9 Susceptibility scale,Ordinal,,,,,1= Very low or no visible sign of susceptibility,2= Very low to low susceptibility,3= Low susceptibility,4= Low to intermediate susceptibility,5= Intermediate susceptibility,6= Intermediate to high susceptibility,7= High susceptibility,8= High to very high susceptibility,9= Very high susceptibility,
,CO_366:0000123,CPMVSus_E_1to9,,"Nursery evaluation, Trial evaluation",,,,IBP,Julian Pietragalla,,EN,Bambara groundnut,CO_366:0000121,CPMV susceptibility,Biotic stress trait,Cowpea mosaic virus (CPMV) susceptibility.,,CPMVSus,,Plant,CPMV susceptibility,,,CO_366:0000122,CPMV susceptibility - Estimation,Estimation,Observe CPMV susceptibility and rate it.,,,CO_366:0000010,1-9 Susceptibility scale,Ordinal,,,,,1= Very low or no visible sign of susceptibility,2= Very low to low susceptibility,3= Low susceptibility,4= Low to intermediate susceptibility,5= Intermediate susceptibility,6= Intermediate to high susceptibility,7= High susceptibility,8= High to very high susceptibility,9= Very high susceptibility,
,CO_366:0000126,DidyLfSpotSus_E_1to9,,"Nursery evaluation, Trial evaluation",,,,IBP,Julian Pietragalla,,EN,Bambara groundnut,CO_366:0000124,Didymella leaf spot susceptibility,Biotic stress trait,Didymella leaf spot susceptibility caused by the agent Didymella pinodes.,,DidyLfSpotSus,,Plant,Didymella leaf spot susceptibility,,,CO_366:0000125,Didymella leaf spot susceptibility - Estimation,Estimation,Observe Didymella leaf spot susceptibility and rate it.,,,CO_366:0000010,1-9 Susceptibility scale,Ordinal,,,,,1= Very low or no visible sign of susceptibility,2= Very low to low susceptibility,3= Low susceptibility,4= Low to intermediate susceptibility,5= Intermediate susceptibility,6= Intermediate to high susceptibility,7= High susceptibility,8= High to very high susceptibility,9= Very high susceptibility,
,CO_366:0000129,FusaWiltSus_E_1to9,,"Nursery evaluation, Trial evaluation",,,,IBP,Julian Pietragalla,,EN,Bambara groundnut,CO_366:0000127,Fusarium wilt susceptibility,Biotic stress trait,Fusarium wilt susceptibility caused by the agent Fusarium oxysporum.,,FusaWiltSus,,Plant,Fusarium wilt susceptibility,,,CO_366:0000128,Fusarium wilt susceptibility - Estimation,Estimation,Observe Fusarium wilt susceptibility and rate it.,,,CO_366:0000010,1-9 Susceptibility scale,Ordinal,,,,,1= Very low or no visible sign of susceptibility,2= Very low to low susceptibility,3= Low susceptibility,4= Low to intermediate susceptibility,5= Intermediate susceptibility,6= Intermediate to high susceptibility,7= High susceptibility,8= High to very high susceptibility,9= Very high susceptibility,
,CO_366:0000132,PeMoVSus_E_1to9,,"Nursery evaluation, Trial evaluation",,,,IBP,Julian Pietragalla,,EN,Bambara groundnut,CO_366:0000130,PeMoV susceptibility,Biotic stress trait,Peanut mottle virus (PeMoV) susceptibility.,,PeMoVSus,,Plant,PeMoV susceptibility,,,CO_366:0000131,PeMoV susceptibility - Estimation,Estimation,Observe PeMoV susceptibility and rate it.,,,CO_366:0000010,1-9 Susceptibility scale,Ordinal,,,,,1= Very low or no visible sign of susceptibility,2= Very low to low susceptibility,3= Low susceptibility,4= Low to intermediate susceptibility,5= Intermediate susceptibility,6= Intermediate to high susceptibility,7= High susceptibility,8= High to very high susceptibility,9= Very high susceptibility,
,CO_366:0000135,PhylLfSpotSus_E_1to9,,"Nursery evaluation, Trial evaluation",,,,IBP,Julian Pietragalla,,EN,Bambara groundnut,CO_366:0000133,Phyllosticta leaf spot susceptibility,Biotic stress trait,Phyllosticta leaf spot susceptibility caused by the agent Phyllosticta voandzeiae.,,PhylLfSpotSus,,Plant,Phyllosticta leaf spot susceptibility,,,CO_366:0000134,Phyllosticta leaf spot susceptibility - Estimation,Estimation,Observe Phyllosticta leaf spot susceptibility and rate it.,,,CO_366:0000010,1-9 Susceptibility scale,Ordinal,,,,,1= Very low or no visible sign of susceptibility,2= Very low to low susceptibility,3= Low susceptibility,4= Low to intermediate susceptibility,5= Intermediate susceptibility,6= Intermediate to high susceptibility,7= High susceptibility,8= High to very high susceptibility,9= Very high susceptibility,
,CO_366:0000138,PowMildewSus_E_1to9,,"Nursery evaluation, Trial evaluation",,,,IBP,Julian Pietragalla,,EN,Bambara groundnut,CO_366:0000136,Powdery mildew susceptibility,Biotic stress trait,Powdery mildew susceptibility caused by the agent Sphaerotheca voandzeiae.,,PowMildewSus,,Plant,Powdery mildew susceptibility,,,CO_366:0000137,Powdery mildew susceptibility - Estimation,Estimation,Observe Powdery mildew susceptibility and rate it.,,,CO_366:0000010,1-9 Susceptibility scale,Ordinal,,,,,1= Very low or no visible sign of susceptibility,2= Very low to low susceptibility,3= Low susceptibility,4= Low to intermediate susceptibility,5= Intermediate susceptibility,6= Intermediate to high susceptibility,7= High susceptibility,8= High to very high susceptibility,9= Very high susceptibility,
,CO_366:0000141,RootKnotSus_E_1to9,,"Nursery evaluation, Trial evaluation",,,,IBP,Julian Pietragalla,,EN,Bambara groundnut,CO_366:0000139,Root knot nematode susceptibility,Biotic stress trait,Root knot nematode (Meloidogyne spp.) susceptibility.,,RootKnotSus,,Plant,Root knot nematode susceptibility,,,CO_366:0000140,Root knot nematode susceptibility - Estimation,Estimation,Observe Root knot nematode susceptibility and rate it.,,,CO_366:0000010,1-9 Susceptibility scale,Ordinal,,,,,1= Very low or no visible sign of susceptibility,2= Very low to low susceptibility,3= Low susceptibility,4= Low to intermediate susceptibility,5= Intermediate susceptibility,6= Intermediate to high susceptibility,7= High susceptibility,8= High to very high susceptibility,9= Very high susceptibility,
,CO_366:0000144,SclerRootRotSus_E_1to9,,"Nursery evaluation, Trial evaluation",,,,IBP,Julian Pietragalla,,EN,Bambara groundnut,CO_366:0000142,Sclerotium root rot susceptibility,Biotic stress trait,Sclerotium root rot susceptibility caused by the agent Sclerotium rolfsii.,,SclerRootRotSus,,Plant,Sclerotium root rot susceptibility,,,CO_366:0000143,Sclerotium root rot susceptibility - Estimation,Estimation,Observe Sclerotium root rot susceptibility and rate it.,,,CO_366:0000010,1-9 Susceptibility scale,Ordinal,,,,,1= Very low or no visible sign of susceptibility,2= Very low to low susceptibility,3= Low susceptibility,4= Low to intermediate susceptibility,5= Intermediate susceptibility,6= Intermediate to high susceptibility,7= High susceptibility,8= High to very high susceptibility,9= Very high susceptibility,
,CO_366:0000147,SuckingBugSus_E_1to9,,"Nursery evaluation, Trial evaluation",,,,IBP,Julian Pietragalla,,EN,Bambara groundnut,CO_366:0000145,Sucking bug susceptibility,Biotic stress trait,Sucking bug (Agonoscelis sp.) susceptibility.,,SuckingBugSus,,Plant,Sucking bug susceptibility,,,CO_366:0000146,Sucking bug susceptibility - Estimation,Estimation,Observe Sucking bug susceptibility and rate it.,,,CO_366:0000010,1-9 Susceptibility scale,Ordinal,,,,,1= Very low or no visible sign of susceptibility,2= Very low to low susceptibility,3= Low susceptibility,4= Low to intermediate susceptibility,5= Intermediate susceptibility,6= Intermediate to high susceptibility,7= High susceptibility,8= High to very high susceptibility,9= Very high susceptibility,
